timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448699697,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699747,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699806,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699923,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699973,0.4869791666666667,0.8416666666666667,935,909,2855,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700024,0.484375,0.8416666666666667,930,909,2850,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700076,0.484375,0.8425925925925926,930,910,2850,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700126,0.4828125,0.8425925925925926,927,910,2847,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700177,0.4828125,0.8425925925925926,927,910,2847,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700227,0.4822916666666667,0.8425925925925926,926,910,2846,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700278,0.48072916666666665,0.8416666666666667,923,909,2843,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700332,0.4796875,0.8398148148148148,921,907,2841,1009,1920,1080,0,0,0,0,0,0,0,1,0
1612448700383,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700434,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700484,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700534,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700585,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448699697,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699747,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699806,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699923,0.4942708333333333,0.8425925925925926,949,910,2869,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448699973,0.4869791666666667,0.8416666666666667,935,909,2855,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700024,0.484375,0.8416666666666667,930,909,2850,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700076,0.484375,0.8425925925925926,930,910,2850,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700126,0.4828125,0.8425925925925926,927,910,2847,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700177,0.4828125,0.8425925925925926,927,910,2847,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700227,0.4822916666666667,0.8425925925925926,926,910,2846,1012,1920,1080,0,0,0,0,0,0,0,1,0
1612448700278,0.48072916666666665,0.8416666666666667,923,909,2843,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448700332,0.4796875,0.8398148148148148,921,907,2841,1009,1920,1080,0,0,0,0,0,0,0,1,0
1612448700383,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700434,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700484,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700534,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448700585,0.4791666666666667,0.8388888888888889,920,906,2840,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448719888,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720162,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720212,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720262,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720312,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720363,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720413,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720465,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720516,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720567,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720618,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720669,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720721,0.49322916666666666,0.8472222222222222,947,915,2867,1017,1920,1080,0,0,0,0,0,0,0,1,0
1612448720772,0.490625,0.8453703703703703,942,913,2862,1015,1920,1080,0,0,0,0,0,0,0,1,0
1612448720822,0.48802083333333335,0.8453703703703703,937,913,2857,1015,1920,1080,0,0,0,0,0,0,0,1,0
1612448720872,0.48802083333333335,0.8453703703703703,937,913,2857,1015,1920,1080,0,0,0,0,0,0,0,1,0
1612448720924,0.4869791666666667,0.8453703703703703,935,913,2855,1015,1920,1080,0,0,0,0,0,0,0,1,0
1612448721026,0.48333333333333334,0.8407407407407408,928,908,2848,1010,1920,1080,0,0,0,0,0,0,0,1,0
1612448721077,0.48020833333333335,0.8407407407407408,922,908,2842,1010,1920,1080,0,0,0,0,0,0,0,1,0
1612448721128,0.4786458333333333,0.8398148148148148,919,907,2839,1009,1920,1080,0,0,0,0,0,0,0,1,0
1612448721179,0.4786458333333333,0.8398148148148148,919,907,2839,1009,1920,1080,0,0,0,0,0,0,0,1,0
1612448721231,0.478125,0.8388888888888889,918,906,2838,1008,1920,1080,0,0,0,0,0,0,0,1,0
1612448721282,0.47708333333333336,0.8361111111111111,916,903,2836,1005,1920,1080,0,0,0,0,0,0,0,1,0
1612448721333,0.4734375,0.8222222222222222,909,888,2829,990,1920,1080,0,0,0,0,0,0,0,1,0
1612448721383,0.4703125,0.7731481481481481,903,835,2823,937,1920,1080,0,0,0,1,0,0,0,0,0
1612448721435,0.49583333333333335,0.6824074074074075,952,737,2872,839,1920,1080,0,0,0,0,0,1,0,0,0
1612448721485,0.534375,0.5009259259259259,1026,541,2946,643,1920,1080,0,0,0,0,0,0,1,0,0
1612448721535,0.5416666666666666,0.45092592592592595,1040,487,2960,589,1920,1080,0,0,0,0,0,0,1,0,0
1612448721587,0.5421875,0.4425925925925926,1041,478,2961,580,1920,1080,0,0,0,0,0,0,1,0,0
1612448721638,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448721688,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448721738,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448721789,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448721839,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448721889,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,1,0,0,0,0,0,1,0,0
1612448721991,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722042,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722093,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722146,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722197,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722248,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722299,0.54375,0.4361111111111111,1044,471,2964,573,1920,1080,0,0,0,0,0,0,1,0,0
1612448722351,0.5510416666666667,0.43425925925925923,1058,469,2978,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448722404,0.5557291666666667,0.4351851851851852,1067,470,2987,572,1920,1080,0,0,0,0,0,0,1,0,0
1612448722454,0.5557291666666667,0.4351851851851852,1067,470,2987,572,1920,1080,0,0,0,0,0,0,1,0,0
1612448722506,0.5557291666666667,0.4351851851851852,1067,470,2987,572,1920,1080,0,0,0,0,0,0,1,0,0
1612448722555,0.5557291666666667,0.4351851851851852,1067,470,2987,572,1920,1080,0,0,0,0,0,0,1,0,0
1612448722607,0.5552083333333333,0.43425925925925923,1066,469,2986,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448722658,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448722708,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448722760,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448722812,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448722862,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448722914,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448723017,0.5494791666666666,0.42592592592592593,1055,460,2975,562,1920,1080,0,0,0,0,0,0,1,0,0
1612448723069,0.509375,0.39351851851851855,978,425,2898,527,1920,1080,0,0,0,0,0,0,1,0,0
1612448723120,0.509375,0.39351851851851855,978,425,2898,527,1920,1080,0,0,0,0,0,0,1,0,0
1612448723172,0.509375,0.39351851851851855,978,425,2898,527,1920,1080,0,0,0,0,0,0,1,0,0
1612448723224,0.509375,0.39351851851851855,978,425,2898,527,1920,1080,0,0,0,0,0,0,1,0,0
1612448723274,0.50625,0.4027777777777778,972,435,2892,537,1920,1080,0,0,0,0,0,0,1,0,0
1612448723325,0.5005208333333333,0.42407407407407405,961,458,2881,560,1920,1080,0,0,0,0,0,0,1,0,0
1612448723375,0.49583333333333335,0.43425925925925923,952,469,2872,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448723426,0.49583333333333335,0.43425925925925923,952,469,2872,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448723476,0.49583333333333335,0.43425925925925923,952,469,2872,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448723527,0.49583333333333335,0.43425925925925923,952,469,2872,571,1920,1080,0,0,0,0,0,0,1,0,0
1612448723596,0.5005208333333333,0.43148148148148147,961,466,2881,568,1920,1080,0,0,0,0,0,0,1,0,0
1612448723647,0.5182291666666666,0.4222222222222222,995,456,2915,558,1920,1080,0,0,0,0,0,0,1,0,0
1612448723699,0.5208333333333334,0.4212962962962963,1000,455,2920,557,1920,1080,0,0,0,0,0,0,1,0,0
1612448723749,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448723801,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448723851,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448723903,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448723954,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724055,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724106,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724157,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724207,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724263,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724312,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724364,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724415,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724466,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724517,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724568,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448724620,0.525,0.4203703703703704,1008,454,2928,556,1920,1080,0,0,0,0,0,0,1,0,0
1612448729196,0.17552083333333332,0.05648148148148148,337,61,2257,163,1920,1080,1,0,0,1,0,0,0,0,0
1612448729249,0.21302083333333333,0.08425925925925926,409,91,2329,193,1920,1080,0,0,0,1,0,0,0,0,0
1612448729301,0.23645833333333333,0.11574074074074074,454,125,2374,227,1920,1080,0,0,0,1,0,0,0,0,0
1612448729351,0.2578125,0.14537037037037037,495,157,2415,259,1920,1080,0,0,0,1,0,0,0,0,0
1612448729403,0.27708333333333335,0.1675925925925926,532,181,2452,283,1920,1080,0,0,0,1,0,0,0,0,0
1612448729455,0.30364583333333334,0.20277777777777778,583,219,2503,321,1920,1080,0,0,0,0,0,0,1,0,0
1612448729506,0.3265625,0.2388888888888889,627,258,2547,360,1920,1080,0,0,0,0,0,0,1,0,0
1612448729557,0.3484375,0.2796296296296296,669,302,2589,404,1920,1080,0,0,0,0,0,0,1,0,0
1612448729608,0.35885416666666664,0.31851851851851853,689,344,2609,446,1920,1080,0,0,0,0,0,0,1,0,0
1612448729659,0.3796875,0.38796296296296295,729,419,2649,521,1920,1080,0,0,0,0,0,0,1,0,0
1612448729763,0.4010416666666667,0.46944444444444444,770,507,2690,609,1920,1080,0,0,0,0,0,0,1,0,0
1612448729814,0.40677083333333336,0.4861111111111111,781,525,2701,627,1920,1080,0,0,0,0,0,0,1,0,0
1612448729865,0.4109375,0.49722222222222223,789,537,2709,639,1920,1080,0,0,0,0,0,0,1,0,0
1612448729917,0.41354166666666664,0.5046296296296297,794,545,2714,647,1920,1080,0,0,0,0,0,0,1,0,0
1612448729968,0.4161458333333333,0.5111111111111111,799,552,2719,654,1920,1080,0,0,0,0,0,0,1,0,0
1612448730019,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730070,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730121,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730172,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730222,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730273,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730324,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730375,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730426,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730478,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730529,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730580,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730631,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730682,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730782,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730833,0.4166666666666667,0.5120370370370371,800,553,2720,655,1920,1080,0,0,0,0,0,0,1,0,0
1612448730884,0.4192708333333333,0.5259259259259259,805,568,2725,670,1920,1080,0,0,0,0,1,0,0,0,0
1612448730936,0.4328125,0.6,831,648,2751,750,1920,1080,0,0,0,0,0,1,0,0,0
1612448730986,0.4510416666666667,0.6935185185185185,866,749,2786,851,1920,1080,0,0,0,0,1,0,0,0,0
1612448731039,0.4635416666666667,0.7638888888888888,890,825,2810,927,1920,1080,0,0,0,1,0,0,0,0,0
1612448731090,0.4703125,0.8055555555555556,903,870,2823,972,1920,1080,0,0,0,0,0,0,0,1,0
1612448731141,0.475,0.825,912,891,2832,993,1920,1080,0,0,0,0,0,0,0,1,0
1612448731192,0.475,0.8305555555555556,912,897,2832,999,1920,1080,0,0,0,0,0,0,0,1,0
1612448731243,0.475,0.8416666666666667,912,909,2832,1011,1920,1080,0,0,0,0,0,0,0,1,0
1612448731294,0.47604166666666664,0.8481481481481481,914,916,2834,1018,1920,1080,0,0,0,0,0,0,0,1,0
1612448731346,0.47604166666666664,0.8481481481481481,914,916,2834,1018,1920,1080,0,0,0,0,0,0,0,1,0
1612448731397,0.47604166666666664,0.8481481481481481,914,916,2834,1018,1920,1080,0,0,0,0,0,0,0,1,0
1612448731448,0.47604166666666664,0.8481481481481481,914,916,2834,1018,1920,1080,0,0,0,0,0,0,0,1,0
1612448731499,0.47604166666666664,0.8481481481481481,914,916,2834,1018,1920,1080,0,0,0,0,0,0,0,1,0
1612448733056,0.48854166666666665,0.8314814814814815,938,898,2858,1000,1920,1080,0,0,0,0,0,0,0,1,0
1612448733106,0.48854166666666665,0.8314814814814815,938,898,2858,1000,1920,1080,0,0,0,0,0,0,0,1,0
1612448733158,0.48854166666666665,0.8314814814814815,938,898,2858,1000,1920,1080,0,0,0,0,0,0,0,1,0
1612448733209,0.48854166666666665,0.8314814814814815,938,898,2858,1000,1920,1080,0,0,0,0,0,0,0,1,0
1612448733329,0.48854166666666665,0.8314814814814815,938,898,2858,1000,1920,1080,0,0,0,0,0,0,0,1,0
1612448733381,0.4921875,0.7435185185185185,945,803,2865,905,1920,1080,0,0,0,1,0,0,0,0,0
1612448733432,0.4942708333333333,0.7157407407407408,949,773,2869,875,1920,1080,0,0,0,0,1,0,0,0,0
1612448733483,0.49375,0.6861111111111111,948,741,2868,843,1920,1080,0,0,0,0,0,1,0,0,0
1612448733534,0.4895833333333333,0.6620370370370371,940,715,2860,817,1920,1080,0,0,0,0,0,1,0,0,0
1612448733584,0.4828125,0.6287037037037037,927,679,2847,781,1920,1080,0,0,0,0,0,1,0,0,0
