timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom
1612448699484,0.19140625,0.24444444444444444,490,352,2655,633,2560,1440,0,0,0,0,0,0,1,0
1612448699534,0.191015625,0.24166666666666667,489,348,2654,626,2560,1440,0,0,0,0,0,0,1,0
1612448699585,0.190234375,0.2388888888888889,487,344,2651,620,2560,1440,0,0,0,0,0,0,1,0
1612448699636,0.18828125,0.2375,482,342,2643,617,2560,1440,0,0,0,0,0,0,1,0
1612448699686,0.185546875,0.2361111111111111,475,340,2633,615,2560,1440,0,0,0,0,0,0,1,0
1612448699737,0.18203125,0.23541666666666666,466,339,2620,613,2560,1440,0,0,0,0,0,0,1,0
1612448699788,0.18125,0.23472222222222222,464,338,2617,612,2560,1440,0,0,0,0,0,0,1,0
1612448699838,0.18125,0.23472222222222222,464,338,2616,612,2560,1440,0,0,0,0,0,0,1,0
1612448699889,0.17734375,0.23472222222222222,454,338,2602,612,2560,1440,0,0,0,0,0,0,1,0
1612448699939,0.174609375,0.23541666666666666,447,339,2591,613,2560,1440,0,0,0,0,0,0,1,0
1612448699990,0.1734375,0.2361111111111111,444,340,2586,614,2560,1440,0,0,0,0,0,0,1,0
1612448700041,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700092,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700193,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700244,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700295,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700346,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700396,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700447,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700498,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700549,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700600,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700651,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700702,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700753,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700804,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700855,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700905,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448700956,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701007,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701058,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701109,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701211,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701262,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701313,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701364,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701415,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701466,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701516,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701567,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701618,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701669,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701720,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701771,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701821,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701872,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701922,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448701973,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702024,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702075,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702125,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702227,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702278,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702329,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702380,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702431,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702482,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702532,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702583,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702634,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702685,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702736,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702787,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702837,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702888,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702938,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448702989,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703040,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703091,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703142,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703244,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703294,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703346,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703396,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703448,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703498,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703549,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703600,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703651,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703702,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703753,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703804,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703855,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703906,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448703956,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704007,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704058,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704109,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704160,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704261,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704312,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704363,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704414,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704465,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704515,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704566,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704617,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704668,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704719,0.172265625,0.2361111111111111,441,340,2582,614,2560,1440,0,0,0,0,0,0,1,0
1612448704769,0.17265625,0.23958333333333334,442,345,2584,622,2560,1440,0,0,0,0,0,0,1,0
1612448704820,0.173828125,0.24305555555555555,445,350,2588,630,2560,1440,0,0,0,0,0,0,1,0
1612448704870,0.173828125,0.24583333333333332,445,354,2588,635,2560,1440,0,0,0,0,0,0,1,0
1612448704921,0.17421875,0.24861111111111112,446,358,2590,641,2560,1440,0,0,0,0,0,0,1,0
1612448704972,0.178515625,0.2569444444444444,457,370,2606,659,2560,1440,0,0,0,0,0,0,1,0
1612448705023,0.179296875,0.2638888888888889,459,380,2609,675,2560,1440,0,0,0,0,0,0,1,0
1612448705073,0.1796875,0.2847222222222222,460,410,2610,719,2560,1440,0,0,0,0,0,0,1,0
1612448705124,0.179296875,0.30833333333333335,459,444,2609,771,2560,1440,0,0,0,0,0,0,1,0
1612448705175,0.17890625,0.35625,458,513,2607,874,2560,1440,0,0,0,0,0,0,1,0
1612448705276,0.181640625,0.4013888888888889,465,578,2618,972,2560,1440,0,0,0,0,0,1,0,0
1612448705327,0.1796875,0.4201388888888889,460,605,2610,1012,2560,1440,0,0,0,0,0,1,0,0
1612448705378,0.175390625,0.4388888888888889,449,632,2594,1053,2560,1440,0,0,0,0,0,1,0,0
1612448705428,0.173046875,0.44583333333333336,443,642,2585,1068,2560,1440,0,0,0,0,0,1,0,0
1612448705479,0.17109375,0.44930555555555557,438,647,2578,1075,2560,1440,0,0,0,0,0,1,0,0
1612448705530,0.1703125,0.45069444444444445,436,649,2575,1078,2560,1440,0,0,0,0,0,1,0,0
1612448705581,0.1703125,0.45069444444444445,436,649,2575,1078,2560,1440,0,0,0,0,0,1,0,0
1612448705631,0.1703125,0.44930555555555557,436,647,2574,1075,2560,1440,0,0,0,0,0,1,0,0
1612448705683,0.1703125,0.4444444444444444,436,640,2574,1064,2560,1440,0,0,0,0,0,1,0,0
1612448705734,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448705785,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448705835,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448705886,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448705937,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448705988,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448706039,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448706089,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448706140,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448706191,0.1703125,0.44166666666666665,436,636,2575,1059,2560,1440,0,0,0,0,0,1,0,0
1612448706496,0.1703125,0.44027777777777777,436,634,2575,1056,2560,1440,0,0,0,0,0,1,0,0
1612448706546,0.1703125,0.4361111111111111,436,628,2575,1047,2560,1440,0,0,0,0,0,1,0,0
1612448706597,0.1703125,0.43194444444444446,436,622,2575,1038,2560,1440,0,0,0,0,0,1,0,0
1612448706648,0.1703125,0.4270833333333333,436,615,2575,1027,2560,1440,0,0,0,0,0,1,0,0
1612448706699,0.1703125,0.4222222222222222,436,608,2575,1017,2560,1440,0,0,0,0,0,1,0,0
1612448706749,0.1703125,0.4173611111111111,436,601,2574,1006,2560,1440,0,0,0,0,0,1,0,0
1612448706800,0.169921875,0.41388888888888886,435,596,2573,999,2560,1440,0,0,0,0,0,1,0,0
1612448706851,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448706902,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448706953,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707003,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707054,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707109,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707160,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707211,0.169921875,0.4125,435,594,2573,995,2560,1440,0,0,0,0,0,1,0,0
1612448707312,0.169921875,0.4131944444444444,435,595,2573,997,2560,1440,0,0,0,0,0,1,0,0
1612448707363,0.170703125,0.43472222222222223,437,626,2576,1043,2560,1440,0,0,0,0,0,1,0,0
1612448707414,0.1734375,0.4548611111111111,444,655,2586,1087,2560,1440,0,0,0,0,0,1,0,0
1612448707464,0.173046875,0.4638888888888889,443,668,2585,1107,2560,1440,0,0,0,0,0,1,0,0
1612448707515,0.171484375,0.46875,439,675,2579,1117,2560,1440,0,0,0,0,0,1,0,0
1612448707566,0.17109375,0.46875,438,675,2578,1117,2560,1440,0,0,0,0,0,1,0,0
1612448707616,0.170703125,0.46875,437,675,2576,1117,2560,1440,0,0,0,0,0,1,0,0
1612448707668,0.1703125,0.4673611111111111,436,673,2575,1114,2560,1440,0,0,0,0,0,1,0,0
1612448707719,0.1703125,0.4666666666666667,436,672,2574,1112,2560,1440,0,0,0,0,0,1,0,0
1612448707769,0.169140625,0.4652777777777778,433,670,2570,1109,2560,1440,0,0,0,0,0,1,0,0
1612448707820,0.168359375,0.46458333333333335,431,669,2567,1108,2560,1440,0,0,0,0,0,1,0,0
1612448707870,0.168359375,0.46458333333333335,431,669,2567,1108,2560,1440,0,0,0,0,0,1,0,0
1612448707921,0.168359375,0.46458333333333335,431,669,2567,1108,2560,1440,0,0,0,0,0,1,0,0
1612448707982,0.168359375,0.46458333333333335,431,669,2567,1108,2560,1440,1,0,0,0,0,1,0,0
1612448708032,0.168359375,0.46458333333333335,431,669,2567,1108,2560,1440,0,0,0,0,0,1,0,0
1612448708082,0.16875,0.46597222222222223,432,671,2568,1111,2560,1440,0,0,0,0,0,1,0,0
1612448708133,0.171875,0.475,440,684,2581,1131,2560,1440,0,0,0,0,0,1,0,0
1612448708186,0.176171875,0.48055555555555557,451,692,2597,1142,2560,1440,0,0,0,0,0,1,0,0
1612448708237,0.190625,0.4847222222222222,488,698,2652,1152,2560,1440,0,0,0,0,0,1,0,0
1612448708288,0.22109375,0.49027777777777776,566,706,2770,1164,2560,1440,0,0,0,0,1,0,0,0
1612448708338,0.27578125,0.5013888888888889,706,722,2980,1188,2560,1440,0,0,0,0,1,0,0,0
1612448708389,0.333203125,0.5083333333333333,853,732,3200,1202,2560,1440,0,0,0,0,1,0,0,0
1612448708440,0.364453125,0.5125,933,738,3320,1212,2560,1440,0,0,0,0,1,0,0,0
1612448708491,0.36484375,0.5152777777777777,934,742,3321,1217,2560,1440,0,0,0,0,1,0,0,0
1612448708541,0.364453125,0.5152777777777777,933,742,3320,1218,2560,1440,0,0,0,0,1,0,0,0
1612448708592,0.36328125,0.5159722222222223,930,743,3316,1219,2560,1440,0,0,0,0,1,0,0,0
1612448708642,0.356640625,0.5166666666666667,913,744,3290,1221,2560,1440,0,0,0,0,1,0,0,0
1612448708693,0.34921875,0.5284722222222222,894,761,3262,1246,2560,1440,0,0,0,1,0,0,0,0
1612448708744,0.35,0.5375,896,774,3265,1265,2560,1440,0,0,0,1,0,0,0,0
1612448708795,0.34921875,0.5465277777777777,894,787,3262,1285,2560,1440,0,0,0,0,0,0,0,1
1612448708845,0.34921875,0.5506944444444445,894,793,3261,1294,2560,1440,0,0,0,0,0,0,0,1
1612448708896,0.34765625,0.5534722222222223,890,797,3256,1300,2560,1440,0,0,0,0,0,0,0,1
1612448708946,0.345703125,0.5555555555555556,885,800,3248,1304,2560,1440,0,0,0,0,0,0,0,1
1612448708997,0.344921875,0.5569444444444445,883,802,3245,1308,2560,1440,0,0,0,0,0,0,0,1
1612448709048,0.344921875,0.5576388888888889,883,803,3245,1309,2560,1440,0,0,0,0,0,0,0,1
1612448709099,0.344921875,0.5576388888888889,883,803,3245,1309,2560,1440,0,0,0,0,0,0,0,1
1612448709150,0.344921875,0.5576388888888889,883,803,3245,1309,2560,1440,0,0,0,0,0,0,0,1
1612448709200,0.344921875,0.5576388888888889,883,803,3245,1309,2560,1440,0,0,0,0,0,0,0,1
1612448709251,0.344921875,0.5576388888888889,883,803,3245,1309,2560,1440,0,0,0,0,0,0,0,1
1612448709353,0.34453125,0.5604166666666667,882,807,3243,1315,2560,1440,0,0,0,0,0,0,0,1
1612448709404,0.34453125,0.5604166666666667,882,807,3243,1315,2560,1440,0,0,0,0,0,0,0,1
1612448709461,0.34453125,0.5604166666666667,882,807,3243,1315,2560,1440,0,0,0,0,0,0,0,1
1612448709512,0.34453125,0.5604166666666667,882,807,3243,1315,2560,1440,0,0,0,0,0,0,0,1
1612448731087,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1
1612448731200,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,0,0,0,0,0,0,1
1612448733249,0.294140625,0.5625,753,810,3050,1320,2560,1440,1,0,0,1,0,0,0,0
1612448733423,0.29375,0.5625,752,810,3049,1319,2560,1440,1,0,0,0,0,0,0,1
1612448733473,0.29375,0.5625,752,810,3049,1319,2560,1440,0,0,0,0,0,0,0,1
1612448738064,0.304296875,0.5694444444444444,779,820,3089,1334,2560,1440,0,0,0,1,0,0,0,0
1612448738138,0.30546875,0.56875,782,819,3094,1333,2560,1440,1,0,0,0,0,0,0,1
1612448738188,0.30859375,0.5680555555555555,790,818,3106,1331,2560,1440,0,0,0,0,0,0,0,1
1612448738238,0.31328125,0.5694444444444444,802,820,3123,1334,2560,1440,0,0,0,0,0,0,0,1
1612448738290,0.33203125,0.5722222222222222,850,824,3195,1341,2560,1440,0,0,0,0,0,0,0,1
1612448738340,0.33203125,0.5722222222222222,850,824,3195,1341,2560,1440,0,0,0,0,0,0,0,1
1612448738466,0.332421875,0.5722222222222222,851,824,3197,1341,2560,1440,0,0,0,1,0,0,0,0
1612448738580,0.332421875,0.5722222222222222,851,824,3197,1340,2560,1440,1,1,0,0,0,0,0,1
1612448738630,0.340234375,0.5694444444444444,871,820,3227,1335,2560,1440,0,0,0,0,0,0,0,1
1612448738681,0.3453125,0.5680555555555555,884,818,3247,1331,2560,1440,0,0,0,0,0,0,0,1
1612448738732,0.3453125,0.5673611111111111,884,817,3247,1330,2560,1440,0,0,0,0,0,0,0,1
1612448738782,0.3453125,0.5673611111111111,884,817,3247,1330,2560,1440,0,0,0,0,0,0,0,1
1612448740382,0.3296875,0.5666666666666667,844,816,3187,1328,2560,1440,1,0,0,1,0,0,0,0
1612448740513,0.337890625,0.5673611111111111,865,817,3218,1330,2560,1440,0,0,0,0,0,0,0,1
1612448740564,0.337890625,0.5673611111111111,865,817,3218,1330,2560,1440,0,0,0,0,0,0,0,1
1612448740614,0.337890625,0.5673611111111111,865,817,3218,1330,2560,1440,0,0,0,0,0,0,0,1
1612448740667,0.337890625,0.5673611111111111,865,817,3218,1330,2560,1440,0,0,0,0,0,0,0,1
1612448740717,0.34765625,0.5680555555555555,890,818,3256,1331,2560,1440,0,0,0,0,0,0,0,1
1612448740768,0.34765625,0.5680555555555555,890,818,3256,1331,2560,1440,0,0,0,0,0,0,0,1
1612448740819,0.35,0.5666666666666667,896,816,3265,1329,2560,1440,0,0,0,0,0,0,0,1
1612448740870,0.35,0.5666666666666667,896,816,3265,1329,2560,1440,0,0,0,0,0,0,0,1
1612448740920,0.35,0.5666666666666667,896,816,3265,1329,2560,1440,0,0,0,0,0,0,0,1
1612448740971,0.35625,0.5645833333333333,912,813,3288,1324,2560,1440,0,0,0,0,0,0,0,1
1612448741025,0.358984375,0.56875,919,819,3299,1333,2560,1440,0,0,0,0,0,0,0,1
1612448741075,0.358984375,0.56875,919,819,3299,1333,2560,1440,0,0,0,0,0,0,0,1
1612448744291,0.38359375,0.5666666666666667,982,816,3394,1329,2560,1440,1,0,0,0,0,0,0,1
1612448744342,0.38359375,0.5666666666666667,982,816,3394,1329,2560,1440,0,0,0,0,0,0,0,1
1612448744438,0.38359375,0.5666666666666667,982,816,3394,1329,2560,1440,1,0,0,0,0,0,0,1
1612448744488,0.38359375,0.5666666666666667,982,816,3394,1329,2560,1440,0,0,0,0,0,0,0,1
1612448744538,0.3828125,0.5673611111111111,980,817,3391,1330,2560,1440,0,0,0,0,0,0,0,1
1612448744589,0.3828125,0.5673611111111111,980,817,3391,1330,2560,1440,0,0,0,0,0,0,0,1
1612448745986,0.291796875,0.5659722222222222,747,815,3041,1327,2560,1440,0,0,0,0,0,0,0,1
1612448746091,0.291796875,0.5659722222222222,747,815,3041,1327,2560,1440,1,0,0,0,0,0,0,1
1612448746141,0.291796875,0.5659722222222222,747,815,3041,1327,2560,1440,0,0,0,0,0,0,0,1
