timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448752692,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752742,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752793,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752843,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752893,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752944,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448752994,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448753044,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448753095,0.3234375,0.5183333333333333,621,622,2541,753,1920,1200,0,0,0,0,1,0,0
1612448753145,0.3234375,0.52,621,624,2541,755,1920,1200,0,0,0,0,0,1,0
1612448753195,0.3234375,0.53,621,636,2541,767,1920,1200,0,0,0,0,0,1,0
1612448753245,0.3234375,0.535,621,642,2541,773,1920,1200,0,0,0,0,0,1,0
1612448753296,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753346,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753396,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753497,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,1,0,0,0,0,1,0
1612448753547,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753597,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753648,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753698,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753748,0.3234375,0.5366666666666666,621,644,2541,775,1920,1200,0,0,0,0,0,1,0
1612448753799,0.32708333333333334,0.5308333333333334,628,637,2548,768,1920,1200,0,0,0,0,0,1,0
1612448753849,0.32916666666666666,0.5275,632,633,2552,764,1920,1200,0,0,0,0,0,1,0
1612448753899,0.3307291666666667,0.525,635,630,2555,761,1920,1200,0,0,0,0,0,1,0
1612448753949,0.3307291666666667,0.525,635,630,2555,761,1920,1200,0,0,0,0,0,1,0
1612448754000,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754050,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754100,0.33125,0.525,636,630,2556,761,1920,1200,1,0,0,0,0,1,0
1612448754150,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754201,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754251,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754301,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754351,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754402,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754502,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754562,0.33125,0.525,636,630,2556,761,1920,1200,1,1,0,0,0,1,0
1612448754612,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754662,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754712,0.33125,0.525,636,630,2556,761,1920,1200,0,0,0,0,0,1,0
1612448754763,0.3296875,0.5316666666666666,633,638,2553,769,1920,1200,0,0,0,0,0,1,0
1612448754813,0.32760416666666664,0.545,629,654,2549,785,1920,1200,0,0,0,0,0,1,0
1612448754863,0.3260416666666667,0.5533333333333333,626,664,2546,795,1920,1200,0,0,0,0,0,1,0
1612448754913,0.325,0.5583333333333333,624,670,2544,801,1920,1200,0,0,0,0,0,1,0
1612448754964,0.325,0.5583333333333333,624,670,2544,801,1920,1200,0,0,0,0,0,1,0
1612448755014,0.325,0.5583333333333333,624,670,2544,801,1920,1200,0,0,0,0,0,1,0
1612448755064,0.3255208333333333,0.5558333333333333,625,667,2545,798,1920,1200,0,0,0,0,0,1,0
