timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448860468,0.6077127659574468,0.8235294117647058,914,826,914,897,1504,1003,0,0,0,0,0,0,1
1612448860519,0.6077127659574468,0.8185443668993021,914,821,914,892,1504,1003,0,0,0,0,0,0,1
1612448860583,0.6077127659574468,0.8175473579262214,914,820,914,891,1504,1003,0,0,0,0,0,0,1
1612448860644,0.6077127659574468,0.8175473579262214,914,820,914,891,1504,1003,0,0,0,0,0,0,1
1612448860697,0.6077127659574468,0.8165503489531406,914,819,914,890,1504,1003,0,0,0,0,0,0,1
1612448860756,0.6077127659574468,0.8165503489531406,914,819,914,890,1504,1003,0,0,0,0,0,0,1
1612448877391,0.4933510638297872,0.8155533399800599,742,818,742,888,1504,1003,1,0,0,0,0,0,1
1612448877450,0.4933510638297872,0.8155533399800599,742,818,742,888,1504,1003,0,0,0,0,0,0,1
1612448877513,0.4933510638297872,0.8155533399800599,742,818,742,888,1504,1003,0,0,0,0,0,0,1
1612448877565,0.4933510638297872,0.8135593220338984,742,816,742,887,1504,1003,0,0,0,1,0,0,0
1612448877736,0.5172872340425532,0.7886340977068793,778,791,778,862,1504,1003,0,0,0,0,0,0,1
1612448877787,0.5179521276595744,0.7886340977068793,779,791,779,862,1504,1003,0,0,0,0,0,0,1
1612448877838,0.5179521276595744,0.7886340977068793,779,791,779,862,1504,1003,0,0,0,0,0,0,1
1612448877890,0.519281914893617,0.7886340977068793,781,791,781,862,1504,1003,0,0,0,0,0,0,1
1612448877942,0.5199468085106383,0.7896311066799602,782,792,782,862,1504,1003,0,0,0,0,0,0,1
1612448877994,0.5199468085106383,0.7896311066799602,782,792,782,862,1504,1003,0,0,0,0,0,0,1
1612448878056,0.5199468085106383,0.7896311066799602,782,792,782,862,1504,1003,0,0,0,0,0,0,1
1612448878118,0.5199468085106383,0.7896311066799602,782,792,782,862,1504,1003,0,0,0,0,0,0,1
1612448878181,0.5199468085106383,0.7896311066799602,782,792,782,862,1504,1003,0,0,0,0,0,0,1
1612448878232,0.5252659574468085,0.7926221335992024,790,795,790,866,1504,1003,0,0,0,0,0,0,1
1612448878284,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878337,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878390,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878448,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878511,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878573,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878635,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878697,0.5279255319148937,0.7936191425722832,794,796,794,866,1504,1003,0,0,0,0,0,0,1
1612448878752,0.5292553191489362,0.7936191425722832,796,796,796,866,1504,1003,0,0,0,0,0,0,1
1612448878805,0.5292553191489362,0.7936191425722832,796,796,796,866,1504,1003,0,0,0,0,0,0,1
