timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448761289,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761341,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761391,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761442,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761493,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761544,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761594,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761645,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448761951,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762002,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762053,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762104,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762155,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762206,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762257,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762308,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762358,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762408,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762459,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762510,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762561,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762612,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762663,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448762968,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763019,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763070,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763122,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763172,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763223,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763274,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763324,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763376,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763427,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763478,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763529,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763580,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763631,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763681,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448763987,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448764039,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448764089,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448764141,0.4078125,0.7731481481481481,783,835,783,937,1920,1080,0,0,0,1,0,0,0
1612448764191,0.3927083333333333,0.7481481481481481,754,808,754,910,1920,1080,0,0,0,0,1,0,0
1612448764242,0.3692708333333333,0.7166666666666667,709,774,709,876,1920,1080,0,0,0,0,1,0,0
1612448764293,0.34479166666666666,0.6916666666666667,662,747,662,849,1920,1080,0,0,0,0,0,1,0
1612448764343,0.3338541666666667,0.6796296296296296,641,734,641,836,1920,1080,0,0,0,0,0,1,0
1612448764394,0.3265625,0.6703703703703704,627,724,627,826,1920,1080,0,0,0,0,0,1,0
1612448764445,0.3234375,0.6675925925925926,621,721,621,823,1920,1080,0,0,0,0,0,1,0
1612448764496,0.31197916666666664,0.6583333333333333,599,711,599,813,1920,1080,0,0,0,0,0,1,0
1612448764547,0.3015625,0.6546296296296297,579,707,579,809,1920,1080,0,0,0,0,0,1,0
1612448764598,0.29270833333333335,0.649074074074074,562,701,562,803,1920,1080,0,0,0,0,0,1,0
1612448764649,0.2869791666666667,0.6462962962962963,551,698,551,800,1920,1080,0,0,0,0,0,1,0
1612448764700,0.284375,0.6462962962962963,546,698,546,800,1920,1080,0,0,0,0,0,1,0
1612448765006,0.2713541666666667,0.6509259259259259,521,703,521,805,1920,1080,0,0,0,0,0,1,0
1612448765057,0.2713541666666667,0.6509259259259259,521,703,521,805,1920,1080,0,0,0,0,0,1,0
1612448765107,0.2713541666666667,0.6509259259259259,521,703,521,805,1920,1080,0,0,0,0,0,1,0
1612448765158,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765209,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765260,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765310,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765362,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765413,0.2708333333333333,0.6509259259259259,520,703,520,805,1920,1080,0,0,0,0,0,1,0
1612448765463,0.275,0.6472222222222223,528,699,528,801,1920,1080,0,0,0,0,0,1,0
1612448765514,0.2760416666666667,0.6453703703703704,530,697,530,799,1920,1080,0,0,0,0,0,1,0
1612448765566,0.2760416666666667,0.6453703703703704,530,697,530,799,1920,1080,0,0,0,0,0,1,0
1612448765617,0.2760416666666667,0.6453703703703704,530,697,530,799,1920,1080,0,0,0,0,0,1,0
1612448765667,0.2760416666666667,0.6453703703703704,530,697,530,799,1920,1080,0,0,0,0,0,1,0
1612448765719,0.2765625,0.6453703703703704,531,697,531,799,1920,1080,0,0,0,0,0,1,0
1612448766024,0.2916666666666667,0.6027777777777777,560,651,560,753,1920,1080,0,0,0,0,0,1,0
1612448766075,0.2916666666666667,0.6027777777777777,560,651,560,753,1920,1080,0,0,0,0,0,1,0
1612448766125,0.2916666666666667,0.6027777777777777,560,651,560,753,1920,1080,0,0,0,0,0,1,0
1612448766176,0.2916666666666667,0.6027777777777777,560,651,560,753,1920,1080,0,0,0,0,0,1,0
1612448766227,0.2911458333333333,0.600925925925926,559,649,559,751,1920,1080,0,0,0,0,0,1,0
1612448766277,0.28854166666666664,0.5879629629629629,554,635,554,737,1920,1080,0,0,0,0,0,1,0
1612448766329,0.2859375,0.5768518518518518,549,623,549,725,1920,1080,0,0,0,0,0,1,0
1612448766380,0.2838541666666667,0.5675925925925925,545,613,545,715,1920,1080,0,0,0,0,0,1,0
1612448766431,0.2838541666666667,0.5666666666666667,545,612,545,714,1920,1080,0,0,0,0,0,1,0
1612448766481,0.2838541666666667,0.5666666666666667,545,612,545,714,1920,1080,0,0,0,0,0,1,0
1612448766532,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448766583,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448766634,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448766685,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448766735,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767040,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767091,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767223,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,1,0,0,0,0,1,0
1612448767274,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767326,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767378,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767428,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767479,0.2838541666666667,0.5657407407407408,545,611,545,713,1920,1080,0,0,0,0,0,1,0
1612448767530,0.3104166666666667,0.5944444444444444,596,642,596,744,1920,1080,0,0,0,0,0,1,0
1612448767581,0.38177083333333334,0.6657407407407407,733,719,733,821,1920,1080,0,0,0,0,0,1,0
1612448767632,0.459375,0.7564814814814815,882,817,882,919,1920,1080,0,0,0,1,0,0,0
1612448767683,0.49635416666666665,0.8046296296296296,953,869,953,971,1920,1080,0,0,0,1,0,0,0
1612448767734,0.5072916666666667,0.825,974,891,974,993,1920,1080,0,0,0,1,0,0,0
1612448767784,0.5088541666666667,0.8296296296296296,977,896,977,998,1920,1080,0,0,0,1,0,0,0
1612448768446,0.5109375,0.8611111111111112,981,930,981,1032,1920,1080,0,0,0,0,0,0,1
1612448768496,0.5109375,0.8611111111111112,981,930,981,1032,1920,1080,0,0,0,0,0,0,1
1612448768547,0.5109375,0.8611111111111112,981,930,981,1032,1920,1080,0,0,0,0,0,0,1
1612448768598,0.5109375,0.8611111111111112,981,930,981,1032,1920,1080,0,0,0,0,0,0,1
1612448768649,0.5109375,0.862037037037037,981,931,981,1033,1920,1080,0,0,0,0,0,0,1
1612448768700,0.5109375,0.862037037037037,981,931,981,1033,1920,1080,0,0,0,0,0,0,1
1612448768751,0.5109375,0.862037037037037,981,931,981,1033,1920,1080,0,0,0,0,0,0,1
1612448769056,0.5109375,0.8666666666666667,981,936,981,1038,1920,1080,0,0,0,0,0,0,1
1612448769107,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769158,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769209,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769261,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769311,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769361,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769412,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769463,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769514,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769565,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769616,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769667,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769717,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448769768,0.5109375,0.8694444444444445,981,939,981,1041,1920,1080,0,0,0,0,0,0,1
1612448770074,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770124,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770174,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770225,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770277,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770328,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770379,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770430,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770481,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770533,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770583,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770634,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770685,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770736,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448770787,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771143,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771194,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771245,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771296,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771347,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771397,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771448,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448771499,0.5109375,0.8703703703703703,981,940,981,1042,1920,1080,0,0,0,0,0,0,1
1612448805800,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448805851,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448805902,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448805954,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806004,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806055,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806106,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806158,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806208,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806816,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806868,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806918,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448806969,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807020,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807072,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807122,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807173,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807223,0.4953125,0.8833333333333333,951,954,951,1056,1920,1080,0,0,0,0,0,0,1
1612448807282,0.4276041666666667,0.8138888888888889,821,879,821,981,1920,1080,0,0,0,1,0,0,0
1612448807333,0.371875,0.7620370370370371,714,823,714,925,1920,1080,0,0,0,1,0,0,0
1612448807383,0.346875,0.7416666666666667,666,801,666,903,1920,1080,0,0,0,0,1,0,0
1612448807435,0.3359375,0.7305555555555555,645,789,645,891,1920,1080,0,0,0,0,1,0,0
1612448807486,0.3296875,0.7231481481481481,633,781,633,883,1920,1080,0,0,0,0,1,0,0
1612448807799,0.31354166666666666,0.6935185185185185,602,749,602,851,1920,1080,0,0,0,0,0,1,0
1612448807849,0.31354166666666666,0.6935185185185185,602,749,602,851,1920,1080,0,0,0,0,0,1,0
1612448807900,0.31197916666666664,0.6907407407407408,599,746,599,848,1920,1080,0,0,0,0,0,1,0
1612448807951,0.3104166666666667,0.687037037037037,596,742,596,844,1920,1080,0,0,0,0,0,1,0
1612448808003,0.309375,0.6861111111111111,594,741,594,843,1920,1080,0,0,0,0,0,1,0
1612448808054,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808104,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808155,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808206,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808258,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808309,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808359,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808411,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808461,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808512,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808818,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808868,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808919,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448808970,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809021,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809072,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809123,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809174,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809225,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809276,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809327,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809378,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809429,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809480,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809531,0.30885416666666665,0.6861111111111111,593,741,593,843,1920,1080,0,0,0,0,0,1,0
1612448809839,0.27708333333333335,0.6175925925925926,532,667,532,769,1920,1080,0,0,0,0,0,1,0
1612448809890,0.27760416666666665,0.6101851851851852,533,659,533,761,1920,1080,0,0,0,0,0,1,0
1612448809940,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448809991,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810042,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810093,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810145,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810201,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810252,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810389,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,1,0,0,0,0,1,0
1612448810440,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810491,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448810542,0.27760416666666665,0.6083333333333333,533,657,533,759,1920,1080,0,0,0,0,0,1,0
1612448811594,0.4505208333333333,0.8416666666666667,865,909,865,1011,1920,1080,0,0,0,0,0,0,1
1612448811650,0.453125,0.8481481481481481,870,916,870,1018,1920,1080,0,0,0,0,0,0,1
1612448811701,0.453125,0.85,870,918,870,1020,1920,1080,0,0,0,0,0,0,1
1612448811766,0.453125,0.85,870,918,870,1020,1920,1080,0,0,0,0,0,0,1
1612448811817,0.453125,0.85,870,918,870,1020,1920,1080,0,0,0,0,0,0,1
1612448811871,0.4583333333333333,0.8611111111111112,880,930,880,1032,1920,1080,0,0,0,0,0,0,1
1612448811922,0.46197916666666666,0.8731481481481481,887,943,887,1045,1920,1080,0,0,0,0,0,0,1
1612448811989,0.46197916666666666,0.8759259259259259,887,946,887,1048,1920,1080,0,0,0,0,0,0,1
1612448812040,0.46197916666666666,0.8768518518518519,887,947,887,1049,1920,1080,0,0,0,0,0,0,1
1612448812090,0.46197916666666666,0.8777777777777778,887,948,887,1050,1920,1080,0,0,0,0,0,0,1
1612448812141,0.46197916666666666,0.8777777777777778,887,948,887,1050,1920,1080,0,0,0,0,0,0,1
1612448812227,0.46197916666666666,0.8777777777777778,887,948,887,1050,1920,1080,0,0,0,0,0,0,1
1612448812288,0.46197916666666666,0.8777777777777778,887,948,887,1050,1920,1080,0,0,0,0,0,0,1
1612448841863,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448841914,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448841965,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842015,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842065,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842116,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842167,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842218,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842268,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842327,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842378,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842428,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842479,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842552,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,1,0,0,0,0,0,1
1612448842858,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842909,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448842959,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
1612448843010,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,1
