timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448681795,0.290234375,0.35138888888888886,743,506,3035,864,2560,1440,0,0,0,0,0,1,0,0
1612448681896,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448681946,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448681997,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682047,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682098,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682149,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682200,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682251,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682301,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682352,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682403,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,0,0,0,0,0,1,0,0
1612448682454,0.28125,0.3527777777777778,720,508,3001,866,2560,1440,1,0,0,0,0,1,0,0
1612448682504,0.28046875,0.35555555555555557,718,512,2997,873,2560,1440,0,0,0,0,0,1,0,0
1612448682554,0.284375,0.37083333333333335,728,534,3012,905,2560,1440,0,0,0,0,1,0,0,0
1612448682605,0.3046875,0.39444444444444443,780,568,3091,956,2560,1440,0,0,0,0,1,0,0,0
1612448682656,0.307421875,0.39652777777777776,787,571,3101,961,2560,1440,0,0,0,0,1,0,0,0
1612448682706,0.308984375,0.3993055555555556,791,575,3107,967,2560,1440,0,0,0,0,1,0,0,0
1612448682757,0.3140625,0.42916666666666664,804,618,3126,1031,2560,1440,0,0,0,1,0,0,0,0
1612448682808,0.3125,0.4861111111111111,800,700,3121,1154,2560,1440,0,0,0,1,0,0,0,0
1612448682909,0.33515625,0.5236111111111111,858,754,3208,1236,2560,1440,0,0,0,1,0,0,0,0
1612448682960,0.341015625,0.5208333333333334,873,750,3230,1230,2560,1440,0,0,0,1,0,0,0,0
1612448683010,0.356640625,0.5263888888888889,913,758,3290,1241,2560,1440,0,0,0,1,0,0,0,0
1612448683061,0.35703125,0.53125,914,765,3292,1252,2560,1440,0,0,0,1,0,0,0,0
1612448683112,0.35703125,0.5298611111111111,914,763,3291,1249,2560,1440,0,0,0,1,0,0,0,0
