timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom
1612448650298,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650348,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650398,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650448,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650499,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650549,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650599,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650650,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650700,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650801,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650851,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650902,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448650952,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651002,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651053,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651103,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651153,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651204,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651254,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651304,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651355,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651405,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651455,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651506,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651556,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651606,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651656,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651707,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651807,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651857,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651908,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448651958,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652008,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652059,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652109,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652159,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652210,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652260,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652310,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652361,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652411,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652461,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652512,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652562,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652612,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652663,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652713,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652813,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652864,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652914,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448652964,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653015,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653065,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653116,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653166,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653216,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653266,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653317,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653367,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653418,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653468,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653518,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653569,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653619,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653669,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653720,0.6395833333333333,0.6166666666666667,1228,740,3148,871,1920,1200,0,0,0,1,0,0,0,0
1612448653820,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448653871,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448653921,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448653971,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448654021,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448654072,0.48125,0.5425,924,651,2844,782,1920,1200,0,0,0,0,1,0,0,0
1612448654122,0.4786458333333333,0.54,919,648,2839,779,1920,1200,0,0,0,0,1,0,0,0
1612448654172,0.475,0.5383333333333333,912,646,2832,777,1920,1200,0,0,0,0,1,0,0,0
1612448654223,0.4713541666666667,0.5383333333333333,905,646,2825,777,1920,1200,0,0,0,0,1,0,0,0
1612448654273,0.46822916666666664,0.5383333333333333,899,646,2819,777,1920,1200,0,0,0,0,1,0,0,0
1612448654323,0.4661458333333333,0.5383333333333333,895,646,2815,777,1920,1200,0,0,0,0,1,0,0,0
1612448654373,0.4635416666666667,0.5383333333333333,890,646,2810,777,1920,1200,0,0,0,0,1,0,0,0
1612448654424,0.4625,0.5375,888,645,2808,776,1920,1200,0,0,0,0,1,0,0,0
1612448654474,0.4625,0.5375,888,645,2808,776,1920,1200,0,0,0,0,1,0,0,0
1612448654524,0.4625,0.5375,888,645,2808,776,1920,1200,0,0,0,0,1,0,0,0
1612448654574,0.4625,0.5375,888,645,2808,776,1920,1200,0,0,0,0,1,0,0,0
1612448654625,0.4625,0.5375,888,645,2808,776,1920,1200,0,0,0,0,1,0,0,0
1612448654675,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448654725,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448654826,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448654876,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448654927,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448654977,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655027,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655078,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655128,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655178,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655229,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655279,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655329,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655380,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655430,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655480,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655531,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655581,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655632,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655682,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655732,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655833,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655883,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655933,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448655983,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448656034,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448656084,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448656134,0.46197916666666666,0.5375,887,645,2807,776,1920,1200,0,0,0,0,1,0,0,0
1612448656184,0.4635416666666667,0.5375,890,645,2810,776,1920,1200,0,0,0,0,1,0,0,0
1612448656235,0.4661458333333333,0.5366666666666666,895,644,2815,775,1920,1200,0,0,0,0,1,0,0,0
1612448656285,0.46927083333333336,0.5366666666666666,901,644,2821,775,1920,1200,0,0,0,0,1,0,0,0
1612448656335,0.4703125,0.5375,903,645,2823,776,1920,1200,0,0,0,0,1,0,0,0
1612448656386,0.4703125,0.5375,903,645,2823,776,1920,1200,0,0,0,0,1,0,0,0
1612448656436,0.4708333333333333,0.5375,904,645,2824,776,1920,1200,0,0,0,0,1,0,0,0
1612448656486,0.4708333333333333,0.5375,904,645,2824,776,1920,1200,0,0,0,0,1,0,0,0
1612448656537,0.46822916666666664,0.5358333333333334,899,643,2819,774,1920,1200,0,0,0,0,1,0,0,0
1612448656587,0.46770833333333334,0.53,898,636,2818,767,1920,1200,0,0,0,0,1,0,0,0
1612448656637,0.4666666666666667,0.53,896,636,2816,767,1920,1200,0,0,0,0,1,0,0,0
1612448656688,0.4666666666666667,0.5291666666666667,896,635,2816,766,1920,1200,0,0,0,0,1,0,0,0
1612448656740,0.4666666666666667,0.5291666666666667,896,635,2816,766,1920,1200,0,0,0,0,1,0,0,0
1612448656840,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448656891,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448656941,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448656991,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657041,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657092,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657142,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657192,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657242,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657293,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657343,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657393,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657444,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657494,0.4661458333333333,0.5291666666666667,895,635,2815,766,1920,1200,0,0,0,0,1,0,0,0
1612448657544,0.465625,0.5291666666666667,894,635,2814,766,1920,1200,0,0,0,0,1,0,0,0
1612448657594,0.465625,0.5291666666666667,894,635,2814,766,1920,1200,0,0,0,0,1,0,0,0
1612448657645,0.465625,0.5291666666666667,894,635,2814,766,1920,1200,0,0,0,0,1,0,0,0
1612448657695,0.465625,0.5291666666666667,894,635,2814,766,1920,1200,0,0,0,0,1,0,0,0
1612448657745,0.465625,0.5291666666666667,894,635,2814,766,1920,1200,0,0,0,0,1,0,0,0
1612448657846,0.4578125,0.5291666666666667,879,635,2799,766,1920,1200,0,0,0,0,1,0,0,0
1612448657896,0.44635416666666666,0.5208333333333334,857,625,2777,756,1920,1200,0,0,0,0,1,0,0,0
1612448657946,0.4401041666666667,0.5016666666666667,845,602,2765,733,1920,1200,0,0,0,0,0,1,0,0
1612448657996,0.4395833333333333,0.48583333333333334,844,583,2764,714,1920,1200,0,0,0,0,0,1,0,0
1612448658047,0.43854166666666666,0.4575,842,549,2762,680,1920,1200,0,0,0,0,0,1,0,0
1612448658097,0.43802083333333336,0.41,841,492,2761,623,1920,1200,0,0,0,0,0,1,0,0
1612448658147,0.43697916666666664,0.37583333333333335,839,451,2759,582,1920,1200,0,0,0,0,1,0,0,0
1612448658197,0.4354166666666667,0.36,836,432,2756,563,1920,1200,0,0,0,0,0,0,1,0
1612448658248,0.43697916666666664,0.3525,839,423,2759,554,1920,1200,0,0,0,0,0,0,1,0
1612448658298,0.44479166666666664,0.34833333333333333,854,418,2774,549,1920,1200,0,0,0,0,0,0,1,0
1612448658348,0.453125,0.3475,870,417,2790,548,1920,1200,0,0,0,0,0,0,1,0
1612448658399,0.4708333333333333,0.35333333333333333,904,424,2824,555,1920,1200,0,0,0,0,0,0,1,0
1612448658449,0.48385416666666664,0.3575,929,429,2849,560,1920,1200,0,0,0,0,0,0,1,0
1612448658499,0.4895833333333333,0.3591666666666667,940,431,2860,562,1920,1200,0,0,0,0,0,0,1,0
1612448658549,0.496875,0.3616666666666667,954,434,2874,565,1920,1200,0,0,0,0,0,0,1,0
1612448658600,0.5052083333333334,0.36333333333333334,970,436,2890,567,1920,1200,0,0,0,0,0,0,1,0
1612448658650,0.5135416666666667,0.3641666666666667,986,437,2906,568,1920,1200,0,0,0,0,0,0,1,0
1612448658700,0.5171875,0.3641666666666667,993,437,2913,568,1920,1200,0,0,0,0,0,0,1,0
1612448658751,0.521875,0.36333333333333334,1002,436,2922,567,1920,1200,0,0,0,0,0,0,1,0
1612448658851,0.5265625,0.36333333333333334,1011,436,2931,567,1920,1200,0,0,0,0,0,0,1,0
1612448658901,0.5302083333333333,0.36333333333333334,1018,436,2938,567,1920,1200,0,0,0,0,0,0,1,0
1612448658952,0.5348958333333333,0.3625,1027,435,2947,566,1920,1200,0,0,0,0,0,0,1,0
1612448659002,0.5484375,0.36333333333333334,1053,436,2973,567,1920,1200,0,0,0,0,0,0,1,0
1612448659052,0.5536458333333333,0.36333333333333334,1063,436,2983,567,1920,1200,0,0,0,0,0,0,1,0
1612448659103,0.5583333333333333,0.36333333333333334,1072,436,2992,567,1920,1200,0,0,0,0,0,0,1,0
1612448659153,0.5604166666666667,0.36333333333333334,1076,436,2996,567,1920,1200,0,0,0,0,0,0,1,0
1612448659203,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659254,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659304,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659354,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659405,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659455,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659505,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659556,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659606,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659656,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659706,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659757,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659857,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659907,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448659957,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660008,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660058,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660108,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660158,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660209,0.5609375,0.36333333333333334,1077,436,2997,567,1920,1200,0,0,0,0,0,0,1,0
1612448660259,0.5598958333333334,0.36333333333333334,1075,436,2995,567,1920,1200,0,0,0,0,0,0,1,0
1612448660309,0.5557291666666667,0.3616666666666667,1067,434,2987,565,1920,1200,0,0,0,0,0,0,1,0
1612448660360,0.5494791666666666,0.3591666666666667,1055,431,2975,562,1920,1200,0,0,0,0,0,0,1,0
1612448660410,0.5458333333333333,0.35583333333333333,1048,427,2968,558,1920,1200,0,0,0,0,0,0,1,0
1612448660460,0.540625,0.3541666666666667,1038,425,2958,556,1920,1200,0,0,0,0,0,0,1,0
1612448660510,0.5359375,0.35333333333333333,1029,424,2949,555,1920,1200,0,0,0,0,0,0,1,0
1612448660561,0.5307291666666667,0.35333333333333333,1019,424,2939,555,1920,1200,0,0,0,0,0,0,1,0
1612448660611,0.5260416666666666,0.35333333333333333,1010,424,2930,555,1920,1200,0,0,0,0,0,0,1,0
1612448660661,0.5203125,0.35583333333333333,999,427,2919,558,1920,1200,0,0,0,0,0,0,1,0
1612448660711,0.5135416666666667,0.3575,986,429,2906,560,1920,1200,0,0,0,0,0,0,1,0
1612448660762,0.5078125,0.35833333333333334,975,430,2895,561,1920,1200,0,0,0,0,0,0,1,0
1612448660863,0.496875,0.36083333333333334,954,433,2874,564,1920,1200,0,0,0,0,0,0,1,0
1612448660913,0.49322916666666666,0.3625,947,435,2867,566,1920,1200,0,0,0,0,0,0,1,0
1612448660963,0.48854166666666665,0.36333333333333334,938,436,2858,567,1920,1200,0,0,0,0,0,0,1,0
1612448661014,0.48020833333333335,0.365,922,438,2842,569,1920,1200,0,0,0,0,1,0,0,0
1612448661064,0.4744791666666667,0.36583333333333334,911,439,2831,570,1920,1200,0,0,0,0,1,0,0,0
1612448661114,0.4713541666666667,0.36583333333333334,905,439,2825,570,1920,1200,0,0,0,0,1,0,0,0
