timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448653942,0.5083333333333333,0.5516666666666666,976,662,976,736,1920,1200,0,0,0,0,1,0,0,0
1612448653999,0.4942708333333333,0.5491666666666667,949,659,949,733,1920,1200,0,0,0,0,1,0,0,0
1612448654064,0.490625,0.5483333333333333,942,658,942,732,1920,1200,0,0,0,0,1,0,0,0
1612448654125,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654186,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654247,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654307,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654368,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654428,0.4901041666666667,0.5483333333333333,941,658,941,732,1920,1200,0,0,0,0,1,0,0,0
1612448654483,0.4859375,0.5366666666666666,933,644,933,718,1920,1200,0,0,0,0,0,1,0,0
1612448654535,0.4822916666666667,0.53,926,636,926,710,1920,1200,0,0,0,0,0,1,0,0
1612448654596,0.48125,0.5266666666666666,924,632,924,706,1920,1200,0,0,0,0,0,1,0,0
1612448654650,0.475,0.5058333333333334,912,607,912,681,1920,1200,0,0,0,0,0,1,0,0
1612448654716,0.46979166666666666,0.4841666666666667,902,581,902,655,1920,1200,0,0,0,0,0,1,0,0
1612448654822,0.4671875,0.4683333333333333,897,562,897,636,1920,1200,0,0,0,0,0,1,0,0
1612448654881,0.4671875,0.4683333333333333,897,562,897,636,1920,1200,0,0,0,0,0,1,0,0
1612448654943,0.4671875,0.4683333333333333,897,562,897,636,1920,1200,0,0,0,0,0,1,0,0
1612448655003,0.4671875,0.4683333333333333,897,562,897,636,1920,1200,0,0,0,0,0,1,0,0
1612448655065,0.4671875,0.4683333333333333,897,562,897,636,1920,1200,0,0,0,0,0,1,0,0
1612448655117,0.4661458333333333,0.45916666666666667,895,551,895,625,1920,1200,0,0,0,0,0,1,0,0
1612448655170,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655232,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655291,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655352,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655411,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655472,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655533,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655593,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
1612448655653,0.465625,0.4575,894,549,894,623,1920,1200,0,0,0,0,0,1,0,0
