timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448742321,0.46770833333333334,0.787962962962963,898,851,898,953,1920,1080,0,0,0,1,0,0,0,0
1612448742372,0.475,0.8055555555555556,912,870,912,972,1920,1080,0,0,0,1,0,0,0,0
1612448742731,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742782,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742834,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742885,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742958,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448743009,0.4828125,0.8657407407407407,927,935,927,1037,1920,1080,0,0,0,0,0,0,1,0
1612448743060,0.4828125,0.8657407407407407,927,935,927,1037,1920,1080,0,0,0,0,0,0,1,0
1612448743111,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743171,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743222,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743275,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743326,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743377,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448742731,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742782,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742834,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742885,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448742958,0.48802083333333335,0.8601851851851852,937,929,937,1031,1920,1080,0,0,0,0,0,0,1,0
1612448743009,0.4828125,0.8657407407407407,927,935,927,1037,1920,1080,0,0,0,0,0,0,1,0
1612448743060,0.4828125,0.8657407407407407,927,935,927,1037,1920,1080,0,0,0,0,0,0,1,0
1612448743111,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743171,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743222,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743275,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743326,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743377,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743429,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743513,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743594,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448743645,0.4817708333333333,0.8675925925925926,925,937,925,1039,1920,1080,0,0,0,0,0,0,1,0
1612448799416,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799467,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799519,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799569,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799621,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799672,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799723,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799774,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799824,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799875,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448799984,0.45625,0.875,876,945,876,1047,1920,1080,1,0,0,0,0,0,1,0
1612448800035,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800085,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800136,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800621,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800672,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800723,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800774,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800825,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800876,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800928,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448800979,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801029,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801080,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801131,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801440,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801491,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801542,0.45625,0.875,876,945,876,1047,1920,1080,0,0,0,0,0,0,1,0
1612448801593,0.46979166666666666,0.8777777777777778,902,948,902,1050,1920,1080,0,0,0,0,0,0,1,0
1612448801644,0.475,0.8796296296296297,912,950,912,1052,1920,1080,0,0,0,0,0,0,1,0
1612448801694,0.47708333333333336,0.8796296296296297,916,950,916,1052,1920,1080,0,0,0,0,0,0,1,0
1612448801746,0.4822916666666667,0.8796296296296297,926,950,926,1052,1920,1080,0,0,0,0,0,0,1,0
1612448801797,0.4953125,0.8777777777777778,951,948,951,1050,1920,1080,0,0,0,0,0,0,1,0
1612448801848,0.5182291666666666,0.8740740740740741,995,944,995,1046,1920,1080,0,0,0,0,0,0,1,0
1612448801899,0.5260416666666666,0.8759259259259259,1010,946,1010,1048,1920,1080,0,0,0,0,0,0,1,0
1612448801949,0.5302083333333333,0.8777777777777778,1018,948,1018,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802001,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802052,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802102,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802153,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802459,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802511,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802561,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802612,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802663,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448802715,0.53125,0.8777777777777778,1020,948,1020,1050,1920,1080,0,0,0,0,0,0,1,0
1612448812556,0.46197916666666666,0.8777777777777778,887,948,887,1050,1920,1080,0,0,0,0,0,0,1,0
1612448812880,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448812931,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448812983,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813033,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813084,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813135,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813186,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813237,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813288,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813339,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813389,0.4640625,0.8777777777777778,891,948,891,1050,1920,1080,0,0,0,0,0,0,1,0
1612448813441,0.4666666666666667,0.8768518518518519,896,947,896,1049,1920,1080,0,0,0,0,0,0,1,0
1612448813492,0.46875,0.8768518518518519,900,947,900,1049,1920,1080,0,0,0,0,0,0,1,0
1612448813542,0.46875,0.8768518518518519,900,947,900,1049,1920,1080,0,0,0,0,0,0,1,0
1612448813594,0.46875,0.8768518518518519,900,947,900,1049,1920,1080,0,0,0,0,0,0,1,0
1612448813898,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448813950,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814000,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814051,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814102,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814153,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814204,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814254,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814306,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448814357,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815130,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,1,0,0,0,0,0,1,0
1612448815180,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815232,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815283,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815334,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815385,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815436,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815487,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815537,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815589,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815641,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448815949,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816000,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816050,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816102,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816153,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816203,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816254,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816306,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816358,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816408,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816459,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816510,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816561,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816612,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816917,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448816969,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817019,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817071,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817122,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817172,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817223,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817274,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817325,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817382,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817434,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817485,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817536,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817587,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817638,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817944,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448817995,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818045,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818097,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818148,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818198,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818249,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818300,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818351,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818401,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818453,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818504,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818560,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818623,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818673,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448818979,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819029,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819080,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819131,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819181,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819233,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819284,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819335,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819386,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819437,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819488,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819539,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
1612448819590,0.46927083333333336,0.8768518518518519,901,947,901,1049,1920,1080,0,0,0,0,0,0,1,0
