timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448789729,0.5567708333333333,0.8241666666666667,1069,989,2989,1120,1920,1200,1,0,0,0,0,0,0,1,0
1612448789780,0.5567708333333333,0.8241666666666667,1069,989,2989,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448789910,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448789960,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790011,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790061,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790111,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790161,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790212,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790262,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790312,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790363,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790413,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790463,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790514,0.5572916666666666,0.8241666666666667,1070,989,2990,1120,1920,1200,0,0,0,0,0,0,0,1,0
1612448790564,0.5567708333333333,0.8183333333333334,1069,982,2989,1113,1920,1200,0,0,0,0,0,0,0,1,0
1612448790614,0.5458333333333333,0.79,1048,948,2968,1079,1920,1200,0,0,0,1,0,0,0,0,0
1612448790664,0.5026041666666666,0.6925,965,831,2885,962,1920,1200,0,0,0,1,0,0,0,0,0
1612448790715,0.43802083333333336,0.6058333333333333,841,727,2761,858,1920,1200,0,0,0,0,0,1,0,0,0
1612448790815,0.38229166666666664,0.5275,734,633,2654,764,1920,1200,0,0,0,0,0,1,0,0,0
1612448790865,0.375,0.5091666666666667,720,611,2640,742,1920,1200,0,0,0,0,0,1,0,0,0
1612448790916,0.37395833333333334,0.49916666666666665,718,599,2638,730,1920,1200,0,0,0,0,0,1,0,0,0
1612448790966,0.37447916666666664,0.48833333333333334,719,586,2639,717,1920,1200,0,0,0,0,0,1,0,0,0
1612448791016,0.37864583333333335,0.4775,727,573,2647,704,1920,1200,0,0,0,0,0,1,0,0,0
1612448791066,0.3854166666666667,0.4716666666666667,740,566,2660,697,1920,1200,0,0,0,0,0,1,0,0,0
1612448791117,0.3885416666666667,0.4708333333333333,746,565,2666,696,1920,1200,0,0,0,0,0,1,0,0,0
1612448791167,0.3890625,0.4708333333333333,747,565,2667,696,1920,1200,0,0,0,0,0,1,0,0,0
1612448791217,0.390625,0.4666666666666667,750,560,2670,691,1920,1200,0,0,0,0,1,0,0,0,0
1612448791318,0.4005208333333333,0.47,769,564,2689,695,1920,1200,1,0,0,0,0,1,0,0,0
1612448791368,0.44375,0.4891666666666667,852,587,2772,718,1920,1200,0,0,0,0,0,1,0,0,0
