timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448726232,0.3140625,0.5722222222222222,804,824,3127,1341,2560,1440,0,0,0,0,0,0,0,1,0
1612448726282,0.31328125,0.5722222222222222,802,824,3123,1341,2560,1440,0,0,0,0,0,0,0,1,0
1612448726333,0.312890625,0.5722222222222222,801,824,3122,1341,2560,1440,0,0,0,0,0,0,0,1,0
1612448726384,0.3125,0.5722222222222222,800,824,3121,1341,2560,1440,0,0,0,0,0,0,0,1,0
1612448726437,0.308984375,0.5701388888888889,791,821,3107,1336,2560,1440,0,0,0,0,0,0,0,1,0
1612448726488,0.30546875,0.5680555555555555,782,818,3094,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448726589,0.30546875,0.5680555555555555,782,818,3093,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448731630,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448731757,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,1,0,0,0,0,0,1,0
1612448731807,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448731858,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,0,0,0,0,0,0,1,0
1612448731908,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448731959,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732010,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,0,0,0,0,0,0,1,0
1612448732061,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732111,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,1,0,0,0,0,0,1,0
1612448732162,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732213,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732314,0.378515625,0.5618055555555556,969,809,3374,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732365,0.378515625,0.5618055555555556,969,809,3374,1318,2560,1440,0,0,0,0,0,0,0,1,0
1612448732416,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732467,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732517,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732568,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732618,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732669,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732719,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732770,0.376953125,0.5611111111111111,965,808,3368,1317,2560,1440,0,0,0,0,0,0,0,1,0
1612448732820,0.29453125,0.5625,754,810,3052,1320,2560,1440,0,0,0,0,0,0,0,1,0
1612448732871,0.29453125,0.5625,754,810,3052,1320,2560,1440,0,0,0,0,0,0,0,1,0
1612448732922,0.29453125,0.5625,754,810,3052,1320,2560,1440,0,0,0,0,0,0,0,1,0
1612448735160,0.35859375,0.5694444444444444,918,820,3298,1335,2560,1440,1,0,0,0,0,0,0,1,0
1612448735210,0.35859375,0.5694444444444444,918,820,3298,1335,2560,1440,0,0,0,0,0,0,0,1,0
1612448735387,0.3625,0.56875,928,819,3312,1333,2560,1440,0,0,0,0,0,0,0,1,0
1612448735438,0.3625,0.56875,928,819,3312,1333,2560,1440,0,0,0,0,0,0,0,1,0
1612448735490,0.3625,0.5680555555555555,928,818,3312,1332,2560,1440,1,0,0,0,0,0,0,1,0
1612448735541,0.36328125,0.5680555555555555,930,818,3316,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735591,0.36875,0.5680555555555555,944,818,3337,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735642,0.37265625,0.5680555555555555,954,818,3351,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735692,0.37265625,0.5680555555555555,954,818,3351,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735743,0.37265625,0.5680555555555555,954,818,3351,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735794,0.371484375,0.5680555555555555,951,818,3347,1332,2560,1440,1,0,0,0,0,0,0,1,0
1612448735844,0.371484375,0.5680555555555555,951,818,3347,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735895,0.371484375,0.5680555555555555,951,818,3347,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448735946,0.36796875,0.5680555555555555,942,818,3333,1332,2560,1440,1,0,0,0,0,0,0,1,0
1612448735996,0.349609375,0.5680555555555555,895,818,3263,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448736047,0.317578125,0.5680555555555555,813,818,3140,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448736097,0.296875,0.5680555555555555,760,818,3061,1331,2560,1440,0,0,0,0,0,0,0,1,0
1612448736148,0.298046875,0.5680555555555555,763,818,3065,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448736199,0.298046875,0.5680555555555555,763,818,3065,1332,2560,1440,0,0,0,0,0,0,0,1,0
1612448737459,0.35859375,0.5666666666666667,918,816,3298,1328,2560,1440,0,0,0,1,0,0,0,0,0
1612448737581,0.3546875,0.5666666666666667,908,816,3282,1328,2560,1440,0,0,0,0,0,0,0,1,0
1612448737631,0.3546875,0.5666666666666667,908,816,3282,1328,2560,1440,0,0,0,0,0,0,0,1,0
1612448737684,0.3546875,0.5666666666666667,908,816,3282,1328,2560,1440,0,0,0,0,0,0,0,1,0
1612448737735,0.3109375,0.5680555555555555,796,818,3115,1331,2560,1440,0,0,0,0,0,0,0,1,0
1612448737785,0.310546875,0.5694444444444444,795,820,3113,1334,2560,1440,0,0,0,0,0,0,0,1,0
1612448737835,0.308203125,0.56875,789,819,3104,1333,2560,1440,0,0,0,0,0,0,0,1,0
1612448737886,0.30234375,0.56875,774,819,3081,1333,2560,1440,0,0,0,0,0,0,0,1,0
1612448737936,0.302734375,0.5694444444444444,775,820,3083,1335,2560,1440,0,0,0,0,0,0,0,1,0
1612448739062,0.353515625,0.5694444444444444,905,820,3278,1335,2560,1440,1,0,0,1,0,0,0,0,0
1612448739113,0.33984375,0.5708333333333333,870,822,3226,1338,2560,1440,0,0,0,1,0,0,0,0,0
1612448739228,0.3390625,0.5722222222222222,868,824,3222,1340,2560,1440,0,0,0,1,0,0,0,0,0
1612448739278,0.31328125,0.5673611111111111,802,817,3124,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448739328,0.313671875,0.5673611111111111,803,817,3125,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448739379,0.313671875,0.5673611111111111,803,817,3125,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448739062,0.353515625,0.5694444444444444,905,820,3278,1335,2560,1440,1,0,0,1,0,0,0,0,0
1612448739113,0.33984375,0.5708333333333333,870,822,3226,1338,2560,1440,0,0,0,1,0,0,0,0,0
1612448739228,0.3390625,0.5722222222222222,868,824,3222,1340,2560,1440,0,0,0,1,0,0,0,0,0
1612448739278,0.31328125,0.5673611111111111,802,817,3124,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448739328,0.313671875,0.5673611111111111,803,817,3125,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448739379,0.313671875,0.5673611111111111,803,817,3125,1330,2560,1440,0,0,0,0,0,0,0,1,0
1612448741136,0.35859375,0.5680555555555555,918,818,3298,1331,2560,1440,1,0,0,1,0,0,0,0,0
1612448741186,0.35859375,0.5680555555555555,918,818,3298,1331,2560,1440,0,0,0,1,0,0,0,0,0
1612448741302,0.35859375,0.5680555555555555,918,818,3298,1331,2560,1440,1,1,0,1,0,0,0,0,0
1612448741352,0.35859375,0.5680555555555555,918,818,3298,1331,2560,1440,0,0,0,1,0,0,0,0,0
1612448741403,0.34921875,0.5673611111111111,894,817,3261,1330,2560,1440,1,0,0,0,0,0,0,1,0
1612448741504,0.29921875,0.5631944444444444,766,811,3070,1321,2560,1440,0,0,0,0,0,0,0,1,0
1612448741554,0.299609375,0.5631944444444444,767,811,3071,1321,2560,1440,0,0,0,0,0,0,0,1,0
1612448741605,0.299609375,0.5631944444444444,767,811,3071,1321,2560,1440,0,0,0,0,0,0,0,1,0
1612448741655,0.299609375,0.5638888888888889,767,812,3071,1322,2560,1440,0,0,0,0,0,0,0,1,0
1612448741706,0.28671875,0.5652777777777778,734,814,3022,1325,2560,1440,1,0,0,0,0,0,0,1,0
1612448741757,0.28515625,0.5652777777777778,730,814,3015,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448741807,0.28515625,0.5652777777777778,730,814,3015,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448741858,0.28515625,0.5652777777777778,730,814,3015,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448741909,0.28515625,0.5652777777777778,730,814,3015,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448741960,0.28515625,0.5652777777777778,730,814,3015,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448744943,0.381640625,0.5680555555555555,977,818,3386,1331,2560,1440,1,0,0,0,0,0,0,1,0
1612448744994,0.381640625,0.5680555555555555,977,818,3386,1331,2560,1440,0,0,0,0,0,0,0,1,0
1612448745099,0.381640625,0.5680555555555555,977,818,3386,1331,2560,1440,1,1,0,0,0,0,0,1,0
1612448745149,0.381640625,0.5680555555555555,977,818,3386,1331,2560,1440,0,0,0,0,0,0,0,1,0
1612448745201,0.34453125,0.5590277777777778,882,805,3243,1312,2560,1440,1,0,0,0,0,0,0,1,0
1612448745251,0.3015625,0.55625,772,801,3078,1306,2560,1440,0,0,0,0,0,0,0,1,0
1612448745302,0.3015625,0.5569444444444445,772,802,3078,1307,2560,1440,0,0,0,0,0,0,0,1,0
1612448745352,0.296875,0.5611111111111111,760,808,3061,1316,2560,1440,0,0,0,0,0,0,0,1,0
1612448745403,0.29375,0.5625,752,810,3048,1319,2560,1440,0,0,0,0,0,0,0,1,0
1612448745454,0.29375,0.5625,752,810,3048,1319,2560,1440,0,0,0,0,0,0,0,1,0
1612448745555,0.291796875,0.5659722222222222,747,815,3041,1327,2560,1440,0,0,0,0,0,0,0,1,0
1612448745606,0.291796875,0.5659722222222222,747,815,3041,1327,2560,1440,0,0,0,0,0,0,0,1,0
1612448748302,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,1,0,0,0,0,0,0,1,0
1612448748352,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,0,0,0,0,0,0,0,1,0
1612448748465,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,1,1,0,0,0,0,0,1,0
1612448748515,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,0,0,0,0,0,0,0,1,0
1612448748566,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,0,0,0,0,0,0,0,1,0
1612448748617,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,1,0,0,0,0,0,0,1,0
1612448748667,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,0,0,0,0,0,0,0,1,0
1612448748718,0.370703125,0.5694444444444444,949,820,3344,1334,2560,1440,0,0,0,0,0,0,0,1,0
