timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448687984,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688035,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688085,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688136,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688187,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688238,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448688289,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688339,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688390,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688441,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688492,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688542,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688593,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688644,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688695,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688745,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688796,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688847,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688897,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448688999,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689050,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689100,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689151,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689202,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689253,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689304,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689355,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689406,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689456,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689507,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689558,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689609,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689660,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689711,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689762,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689813,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689863,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448689914,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690016,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690067,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690117,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690168,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690219,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690270,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690321,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690372,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690423,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690474,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690524,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690575,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690626,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690677,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690727,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690778,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690829,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690880,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448690930,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691032,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691083,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691134,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691185,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691236,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691287,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691337,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691388,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691439,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691490,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691541,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691592,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691642,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691693,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691744,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691795,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691845,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691896,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448691946,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692047,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692098,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692149,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692200,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692250,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692301,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692352,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692403,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692453,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692504,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692555,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692606,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692656,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692707,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692758,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692814,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448692864,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692915,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448692966,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693068,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693118,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693169,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693220,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693271,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693322,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693372,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693423,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693474,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693525,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693576,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693627,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693678,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693729,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693779,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693830,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693881,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693932,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448693982,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694084,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694135,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694186,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694237,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694288,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694339,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694389,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694440,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694491,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694542,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694593,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694644,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694695,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694746,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694797,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694847,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694900,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448694950,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695001,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695102,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695153,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695204,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695261,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448695312,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695362,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695413,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695464,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695515,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448695565,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695616,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695667,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448695717,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695768,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,1,0,0,1,0,0,0
1612448695819,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695869,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695920,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448695971,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696022,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696123,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696174,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696225,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696276,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696326,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696377,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696428,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696479,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696530,0.3359375,0.29930555555555555,860,431,3211,751,2560,1440,0,0,0,0,0,1,0,0,0
1612448696580,0.350390625,0.3090277777777778,897,445,3266,772,2560,1440,0,0,0,0,0,1,0,0,0
1612448696631,0.3921875,0.3611111111111111,1004,520,3426,885,2560,1440,0,0,0,0,1,0,0,0,0
1612448696682,0.40078125,0.39861111111111114,1026,574,3459,965,2560,1440,0,0,0,1,0,0,0,0,0
1612448696733,0.383984375,0.46458333333333335,983,669,3395,1108,2560,1440,0,0,0,1,0,0,0,0,0
1612448696783,0.36484375,0.5041666666666667,934,726,3322,1194,2560,1440,0,0,0,1,0,0,0,0,0
1612448696834,0.34609375,0.5402777777777777,886,778,3250,1271,2560,1440,0,0,0,1,0,0,0,0,0
1612448696885,0.3296875,0.5625,844,810,3187,1320,2560,1440,0,0,0,0,0,0,0,1,0
1612448696936,0.3265625,0.5666666666666667,836,816,3175,1328,2560,1440,0,0,0,0,0,0,0,1,0
1612448696986,0.3265625,0.5666666666666667,836,816,3175,1328,2560,1440,0,0,0,0,0,0,0,1,0
1612448697037,0.32890625,0.5652777777777778,842,814,3183,1325,2560,1440,0,0,0,0,0,0,0,1,0
1612448697139,0.329296875,0.5645833333333333,843,813,3185,1324,2560,1440,0,0,0,0,0,0,0,1,0
1612448697189,0.329296875,0.5645833333333333,843,813,3185,1324,2560,1440,0,0,0,0,0,0,0,1,0
1612448697240,0.329296875,0.5645833333333333,843,813,3185,1324,2560,1440,0,0,0,0,0,0,0,1,0
1612448730759,0.379296875,0.5618055555555556,971,809,3377,1318,2560,1440,1,0,0,0,0,0,0,1,0
