timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:navbar-bottom
1612448706413,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706464,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706514,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706564,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706614,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706665,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706715,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706765,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706815,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706866,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706916,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448706966,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707016,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707066,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707167,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707217,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707267,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707318,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707368,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707418,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707468,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707519,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707569,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707619,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707670,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707721,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707771,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707821,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707871,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707922,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448707972,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448708022,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448708073,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448708173,0.5520833333333334,0.8241666666666667,1060,989,2980,1120,1920,1200,0,0,0,0,0,0,1
1612448708223,0.5520833333333334,0.8216666666666667,1060,986,2980,1117,1920,1200,0,0,0,0,0,0,1
1612448708274,0.5489583333333333,0.7783333333333333,1054,934,2974,1065,1920,1200,0,0,0,1,0,0,0
1612448708324,0.5265625,0.6608333333333334,1011,793,2931,924,1920,1200,0,0,0,1,0,0,0
1612448708374,0.49114583333333334,0.5325,943,639,2863,770,1920,1200,0,0,0,1,0,0,0
1612448708425,0.4822916666666667,0.4891666666666667,926,587,2846,718,1920,1200,0,0,0,0,1,0,0
1612448708475,0.4796875,0.47833333333333333,921,574,2841,705,1920,1200,0,0,0,0,1,0,0
1612448708525,0.47604166666666664,0.4558333333333333,914,547,2834,678,1920,1200,0,0,0,0,1,0,0
1612448708575,0.4734375,0.445,909,534,2829,665,1920,1200,0,0,0,0,0,1,0
1612448708626,0.47291666666666665,0.44,908,528,2828,659,1920,1200,0,0,0,0,0,1,0
1612448708676,0.4734375,0.43416666666666665,909,521,2829,652,1920,1200,0,0,0,0,0,1,0
1612448708727,0.4734375,0.43416666666666665,909,521,2829,652,1920,1200,0,0,0,0,0,1,0
1612448708777,0.47291666666666665,0.435,908,522,2828,653,1920,1200,0,0,0,0,0,1,0
1612448708827,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448708877,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448708928,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,1,0,0,0,0,1,0
1612448708978,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709028,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709079,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709179,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709230,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709280,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709330,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709380,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709431,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709481,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709531,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709581,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709632,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709682,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709732,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709782,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709833,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709883,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709933,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448709984,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710034,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710084,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710185,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710235,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710285,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710336,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710386,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710436,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710486,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710537,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710587,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710637,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710687,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710738,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710788,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710838,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710888,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710939,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448710989,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711039,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711089,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711190,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711240,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711291,0.47291666666666665,0.43583333333333335,908,523,2828,654,1920,1200,0,0,0,0,0,1,0
1612448711341,0.47291666666666665,0.43666666666666665,908,524,2828,655,1920,1200,0,0,0,0,0,1,0
1612448711391,0.47239583333333335,0.4375,907,525,2827,656,1920,1200,0,0,0,0,0,1,0
1612448711441,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711492,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711542,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711593,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711643,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711693,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711743,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711794,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711844,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711896,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711946,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448711996,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712047,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712097,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712198,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712248,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712298,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712349,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712399,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712449,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712500,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712550,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712600,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712650,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712701,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712751,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712801,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712851,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712902,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448712952,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713002,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713053,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713103,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713204,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713254,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713304,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713354,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713405,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713455,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713505,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713556,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713606,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713656,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713706,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713757,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713807,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713857,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713908,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448713958,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714008,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714059,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714109,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714210,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714260,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714310,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714361,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714411,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714461,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714512,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714562,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714612,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714663,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714713,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714763,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714814,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714864,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714914,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448714965,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715015,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715065,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715116,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715216,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715266,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715317,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715367,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715417,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715467,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715518,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715568,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715618,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715669,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715719,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715769,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715820,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715871,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715922,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448715972,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716022,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716073,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716123,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716224,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716274,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716324,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716375,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716425,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716475,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716525,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716576,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716626,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716677,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716727,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716777,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716828,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716878,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716928,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448716979,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717029,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717079,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717130,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717230,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717280,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717331,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717381,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717431,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717482,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717532,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717582,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717633,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717683,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717733,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717784,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717834,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717884,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717935,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448717985,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718035,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718086,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718136,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718237,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718287,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718337,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718387,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718438,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718488,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718538,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718589,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718639,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
1612448718689,0.47239583333333335,0.43833333333333335,907,526,2827,657,1920,1200,0,0,0,0,0,1,0
