timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom
1612448745810,0.4901041666666667,0.5601851851851852,941,605,941,707,1920,1080,0,0,0,1,0,0,0,0
1612448745862,0.4869791666666667,0.5268518518518519,935,569,935,671,1920,1080,0,0,0,0,1,0,0,0
1612448745914,0.484375,0.5037037037037037,930,544,930,646,1920,1080,0,0,0,0,1,0,0,0
1612448745964,0.4822916666666667,0.49166666666666664,926,531,926,633,1920,1080,0,0,0,0,1,0,0,0
1612448746016,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746067,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746118,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746169,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746221,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746273,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746324,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746375,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746425,0.48072916666666665,0.48518518518518516,923,524,923,626,1920,1080,0,0,0,0,1,0,0,0
1612448746730,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448746782,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448746833,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448746884,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448746935,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448746988,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747039,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747090,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747141,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,1,0,0,0,0,1,0,0
1612448747192,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747243,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747294,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747346,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747397,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747448,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747753,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747804,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747854,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747905,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448747955,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748006,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748058,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748108,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748161,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748212,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748262,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748313,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748365,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748415,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748465,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748821,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748872,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748923,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448748974,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749025,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749077,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749127,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749178,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749228,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749279,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749330,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749382,0.4791666666666667,0.4703703703703704,920,508,920,610,1920,1080,0,0,0,0,0,1,0,0
1612448749432,0.4786458333333333,0.5416666666666666,919,585,919,687,1920,1080,0,0,0,0,1,0,0,0
1612448749483,0.484375,0.6685185185185185,930,722,930,824,1920,1080,0,0,0,1,0,0,0,0
1612448749788,0.49166666666666664,0.8240740740740741,944,890,944,992,1920,1080,0,0,0,1,0,0,0,0
1612448749839,0.4875,0.8425925925925926,936,910,936,1012,1920,1080,0,0,0,0,0,0,0,1
1612448749890,0.4864583333333333,0.8759259259259259,934,946,934,1048,1920,1080,0,0,0,0,0,0,0,1
1612448749942,0.4864583333333333,0.8805555555555555,934,951,934,1053,1920,1080,0,0,0,0,0,0,0,1
1612448749992,0.4864583333333333,0.8842592592592593,934,955,934,1057,1920,1080,0,0,0,0,0,0,0,1
1612448750043,0.4864583333333333,0.8842592592592593,934,955,934,1057,1920,1080,0,0,0,0,0,0,0,1
1612448750094,0.48802083333333335,0.8842592592592593,937,955,937,1057,1920,1080,0,0,0,0,0,0,0,1
1612448750146,0.49270833333333336,0.8833333333333333,946,954,946,1056,1920,1080,0,0,0,0,0,0,0,1
1612448750197,0.49375,0.8833333333333333,948,954,948,1056,1920,1080,0,0,0,0,0,0,0,1
1612448750253,0.4947916666666667,0.8824074074074074,950,953,950,1055,1920,1080,0,0,0,0,0,0,0,1
1612448750303,0.4947916666666667,0.8824074074074074,950,953,950,1055,1920,1080,0,0,0,0,0,0,0,1
1612448750354,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750430,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750481,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750559,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750844,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750895,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750947,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448750997,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751048,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751100,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751150,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751201,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751252,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751303,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751354,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751405,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751456,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751506,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751557,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751862,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751913,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448751964,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752015,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752065,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752116,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752167,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752218,0.49583333333333335,0.8805555555555555,952,951,952,1053,1920,1080,0,0,0,0,0,0,0,1
1612448752270,0.4890625,0.825,939,891,939,993,1920,1080,0,0,0,1,0,0,0,0
1612448752321,0.4828125,0.7861111111111111,927,849,927,951,1920,1080,0,0,0,1,0,0,0,0
1612448752372,0.478125,0.762962962962963,918,824,918,926,1920,1080,0,0,0,1,0,0,0,0
1612448752423,0.475,0.7490740740740741,912,809,912,911,1920,1080,0,0,0,1,0,0,0,0
1612448752473,0.475,0.7453703703703703,912,805,912,907,1920,1080,0,0,0,1,0,0,0,0
1612448752524,0.475,0.7453703703703703,912,805,912,907,1920,1080,0,0,0,1,0,0,0,0
1612448752575,0.475,0.7453703703703703,912,805,912,907,1920,1080,0,0,0,1,0,0,0,0
1612448752886,0.4734375,0.8481481481481481,909,916,909,1018,1920,1080,0,0,0,0,0,0,0,1
1612448752937,0.4734375,0.8601851851851852,909,929,909,1031,1920,1080,0,0,0,0,0,0,0,1
1612448752989,0.4734375,0.8648148148148148,909,934,909,1036,1920,1080,0,0,0,0,0,0,0,1
1612448753039,0.4734375,0.8657407407407407,909,935,909,1037,1920,1080,0,0,0,0,0,0,0,1
1612448753090,0.4765625,0.8694444444444445,915,939,915,1041,1920,1080,0,0,0,0,0,0,0,1
1612448753141,0.4828125,0.8731481481481481,927,943,927,1045,1920,1080,0,0,0,0,0,0,0,1
1612448753192,0.48489583333333336,0.8740740740740741,931,944,931,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753243,0.4859375,0.8740740740740741,933,944,933,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753294,0.4859375,0.8740740740740741,933,944,933,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753344,0.4859375,0.8740740740740741,933,944,933,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753395,0.4864583333333333,0.8740740740740741,934,944,934,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753445,0.4864583333333333,0.8740740740740741,934,944,934,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753497,0.4864583333333333,0.8740740740740741,934,944,934,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753547,0.4901041666666667,0.8740740740740741,941,944,941,1046,1920,1080,0,0,0,0,0,0,0,1
1612448753853,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448753905,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448753955,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754006,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754057,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754107,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754158,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754210,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754260,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754312,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754362,0.49895833333333334,0.8685185185185185,958,938,958,1040,1920,1080,0,0,0,0,0,0,0,1
1612448754414,0.49322916666666666,0.8324074074074074,947,899,947,1001,1920,1080,0,0,0,1,0,0,0,0
1612448754464,0.4890625,0.7555555555555555,939,816,939,918,1920,1080,0,0,0,1,0,0,0,0
1612448754515,0.4864583333333333,0.7268518518518519,934,785,934,887,1920,1080,0,0,0,1,0,0,0,0
1612448754565,0.48489583333333336,0.6981481481481482,931,754,931,856,1920,1080,0,0,0,1,0,0,0,0
1612448754872,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448754923,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448754974,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755024,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755076,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755127,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755178,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755228,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755279,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755330,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755380,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755432,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755483,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755533,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755584,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755934,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448755986,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756036,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756087,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,1,1,0,0,0,0
1612448756138,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756200,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,1,1,0,0,0,0
1612448756251,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756319,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,1,1,0,0,0,0
1612448756379,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,1,1,0,0,0,0
1612448756430,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756481,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,1,1,0,0,0,0
1612448756532,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756583,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756634,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756940,0.48489583333333336,0.6907407407407408,931,746,931,848,1920,1080,0,0,0,1,0,0,0,0
1612448756991,0.4875,0.7027777777777777,936,759,936,861,1920,1080,0,0,0,1,0,0,0,0
1612448757042,0.48541666666666666,0.7361111111111112,932,795,932,897,1920,1080,0,0,0,1,0,0,0,0
1612448757093,0.484375,0.7583333333333333,930,819,930,921,1920,1080,0,0,0,1,0,0,0,0
1612448757143,0.4859375,0.7842592592592592,933,847,933,949,1920,1080,0,0,0,1,0,0,0,0
1612448757194,0.4890625,0.8027777777777778,939,867,939,969,1920,1080,0,0,0,1,0,0,0,0
1612448757245,0.4901041666666667,0.8157407407407408,941,881,941,983,1920,1080,0,0,0,1,0,0,0,0
1612448757304,0.49322916666666666,0.8564814814814815,947,925,947,1027,1920,1080,0,0,0,0,0,0,0,1
1612448757354,0.4942708333333333,0.8685185185185185,949,938,949,1040,1920,1080,0,0,0,0,0,0,0,1
1612448757405,0.4953125,0.8722222222222222,951,942,951,1044,1920,1080,0,0,0,0,0,0,0,1
1612448757485,0.496875,0.8768518518518519,954,947,954,1049,1920,1080,0,0,0,0,0,0,0,1
1612448757536,0.496875,0.8777777777777778,954,948,954,1050,1920,1080,0,0,0,0,0,0,0,1
1612448757587,0.496875,0.8777777777777778,954,948,954,1050,1920,1080,0,0,0,0,0,0,0,1
1612448845490,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448845540,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448845855,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448845906,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448845956,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448846007,0.4270833333333333,0.8768518518518519,820,947,820,1049,1920,1080,0,0,0,0,0,0,0,1
1612448846059,0.43125,0.8564814814814815,828,925,828,1027,1920,1080,0,0,0,0,0,0,0,1
1612448846110,0.45,0.7296296296296296,864,788,864,890,1920,1080,0,0,0,1,0,0,0,0
1612448846160,0.459375,0.6361111111111111,882,687,882,789,1920,1080,0,0,0,1,0,0,0,0
1612448846213,0.46197916666666666,0.5787037037037037,887,625,887,727,1920,1080,0,0,0,1,0,0,0,0
1612448846263,0.46197916666666666,0.5740740740740741,887,620,887,722,1920,1080,0,0,0,1,0,0,0,0
1612448846314,0.46197916666666666,0.5740740740740741,887,620,887,722,1920,1080,0,0,0,1,0,0,0,0
1612448846366,0.4666666666666667,0.637962962962963,896,689,896,791,1920,1080,0,0,0,1,0,0,0,0
1612448846417,0.4739583333333333,0.7407407407407407,910,800,910,902,1920,1080,0,0,0,1,0,0,0,0
1612448846467,0.48489583333333336,0.8453703703703703,931,913,931,1015,1920,1080,0,0,0,0,0,0,0,1
1612448846519,0.4875,0.8638888888888889,936,933,936,1035,1920,1080,0,0,0,0,0,0,0,1
1612448846570,0.4875,0.8675925925925926,936,937,936,1039,1920,1080,0,0,0,0,0,0,0,1
1612448846874,0.4875,0.8685185185185185,936,938,936,1040,1920,1080,0,0,0,0,0,0,0,1
1612448846925,0.4875,0.8685185185185185,936,938,936,1040,1920,1080,0,0,0,0,0,0,0,1
1612448846976,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847026,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847077,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847128,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847179,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847229,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847280,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847331,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847381,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847433,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847484,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847535,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847585,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847891,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847942,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448847992,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848043,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848094,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848144,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848196,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848246,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848296,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848348,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848398,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848448,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848499,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848550,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848601,0.4875,0.8694444444444445,936,939,936,1041,1920,1080,0,0,0,0,0,0,0,1
1612448848906,0.47708333333333336,0.7342592592592593,916,793,916,895,1920,1080,0,0,0,1,0,0,0,0
1612448848957,0.4765625,0.6481481481481481,915,700,915,802,1920,1080,0,0,0,1,0,0,0,0
1612448849007,0.475,0.5962962962962963,912,644,912,746,1920,1080,0,0,0,1,0,0,0,0
1612448849058,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849109,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849160,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849211,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849261,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849312,0.47604166666666664,0.5824074074074074,914,629,914,731,1920,1080,0,0,0,1,0,0,0,0
1612448849363,0.4546875,0.48703703703703705,873,526,873,628,1920,1080,0,0,0,0,1,0,0,0
1612448849413,0.4505208333333333,0.4601851851851852,865,497,865,599,1920,1080,0,0,0,0,0,1,0,0
1612448849465,0.45,0.4583333333333333,864,495,864,597,1920,1080,0,0,0,0,0,1,0,0
