timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:answer,data.currentMouseElement_element:item:text,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448846193,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846245,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846299,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846350,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846402,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846453,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846506,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846607,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846663,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846714,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846765,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846817,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846868,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846922,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448846973,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847029,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847082,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847132,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847186,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847237,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847288,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847340,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847392,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847445,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847501,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847552,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847657,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847708,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847763,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
1612448847816,0.2965277777777778,0.6166666666666667,427,555,1069,746,1440,900,0,0,0,0,0,0,0,1,0
